,Prognozuojamas nacionalinis elektros energijos suvartojimas,Planuojamas nacionalinis elektros energijos suvartojimas,Faktinis nacionalinis Elektros energijos vartojimas
2023-09-14 04:00:00,1002,932.87,1008.618
2023-09-14 05:00:00,1053,1027.77,1072.649
2023-09-14 06:00:00,1215,1189.67,1292.956
2023-09-14 07:00:00,1361,1299.87,1439.74
2023-09-14 08:00:00,1454,1389.47,1541.288
2023-09-14 09:00:00,1510,1439.67,1562.157
2023-09-14 10:00:00,1549,1467.27,1560.6
2023-09-14 11:00:00,1545,1476.47,1532.884
2023-09-14 12:00:00,1512,1430.47,1484.311
2023-09-14 13:00:00,1500,1440.97,1500.86
2023-09-14 14:00:00,1472,1438.97,1490.927
2023-09-14 15:00:00,1437,1372.77,1470.889
2023-09-14 16:00:00,1400,1386.47,1447.746
2023-09-14 17:00:00,1401,1364.47,1433.581
2023-09-14 18:00:00,1403,1342.07,1453.311
2023-09-14 19:00:00,1397,1332.27,1475.993
2023-09-14 20:00:00,1429,1390.87,1514.042
2023-09-14 21:00:00,1376,1313.47,1396.18
2023-09-14 22:00:00,1269,1166.27,1242.987
2023-09-14 23:00:00,1147,1057.87,1127.446
2023-09-15 00:00:00,1087,971.77,1044.648
2023-09-15 01:00:00,1013,890.37,998.728
2023-09-15 02:00:00,979,852.47,977.675
2023-09-15 03:00:00,976,844.97,966.675
2023-09-15 04:00:00,976,865.87,974.963
2023-09-15 05:00:00,1025,936.87,1036.776
2023-09-15 06:00:00,1190,1114.57,1262.768
2023-09-15 07:00:00,1336,1243.67,1395.862
2023-09-15 08:00:00,1425,1392.87,1489.433
2023-09-15 09:00:00,1449,1423.67,1464.121
2023-09-15 10:00:00,1452,1440.97,1382.68
2023-09-15 11:00:00,1442,1433.87,1362.047
2023-09-15 12:00:00,1421,1423.97,1322.687
2023-09-15 13:00:00,1411,1444.77,1349.278
2023-09-15 14:00:00,1388,1441.47,1339.654
2023-09-15 15:00:00,1363,1389.57,1350.856
2023-09-15 16:00:00,1319,1362.97,1323.502
2023-09-15 17:00:00,1327,1363.07,1380.331
2023-09-15 18:00:00,1336,1373.07,1394.775
2023-09-15 19:00:00,1342,1344.07,1412.859
2023-09-15 20:00:00,1359,1369.47,1439.581
2023-09-15 21:00:00,1296,1304.17,1352.588
2023-09-15 22:00:00,1216,1180.37,1226.553
2023-09-15 23:00:00,1121,1086.17,1108.228
2023-09-16 00:00:00,1059,996.37,1032.244
2023-09-16 01:00:00,996,933.87,988.268
2023-09-16 02:00:00,958,907.77,959.812
2023-09-16 03:00:00,940,890.97,949.436
2023-09-16 04:00:00,940,888.27,942.997
2023-09-16 05:00:00,964,910.27,959.492
2023-09-16 06:00:00,1021,964.77,1034.184
2023-09-16 07:00:00,1076,991.97,1098.87
2023-09-16 08:00:00,1178,1149.27,1192.637
2023-09-16 09:00:00,1241,1196.17,1213.673
2023-09-16 10:00:00,1254,1264.17,1160.329
2023-09-16 11:00:00,1251,1301.87,1108.556
2023-09-16 12:00:00,1236,1331.17,1091.16
2023-09-16 13:00:00,1209,1343.87,1083.681
2023-09-16 14:00:00,1165,1354.77,1089.089
2023-09-16 15:00:00,1142,1288.57,1088.511
2023-09-16 16:00:00,1151,1233.77,1132.381
2023-09-16 17:00:00,1176,1223.37,1190.791
2023-09-16 18:00:00,1205,1231.27,1233.01
2023-09-16 19:00:00,1224,1197.77,1262.829
2023-09-16 20:00:00,1253,1241.37,1323.716
2023-09-16 21:00:00,1202,1180.17,1213.371
2023-09-16 22:00:00,1143,1065.87,1107.636
2023-09-16 23:00:00,1061,963.67,1025.17
2023-09-17 00:00:00,1024,924.57,966.535
2023-09-17 01:00:00,951,832.77,930.126
2023-09-17 02:00:00,918,858.87,904.232
2023-09-17 03:00:00,907,839.27,893.166
2023-09-17 04:00:00,899,833.67,893.663
2023-09-17 05:00:00,919,849.57,908.369
2023-09-17 06:00:00,947,879.17,990.217
2023-09-17 07:00:00,1007,957.77,1038.933
2023-09-17 08:00:00,1118,1102.37,1144.085
2023-09-17 09:00:00,1174,1196.57,1199.641
2023-09-17 10:00:00,1207,1211.17,1175.462
2023-09-17 11:00:00,1206,1238.07,1134.486
2023-09-17 12:00:00,1198,1302.87,1081.587
2023-09-17 13:00:00,1185,1284.07,1037.759
2023-09-17 14:00:00,1160,1263.27,1086.103
2023-09-17 15:00:00,1166,1171.37,1116.457
2023-09-17 16:00:00,1181,1171.17,1175.954
2023-09-17 17:00:00,1196,1179.17,1242.791
2023-09-17 18:00:00,1223,1184.07,1287.764
2023-09-17 19:00:00,1247,1186.97,1331.157
2023-09-17 20:00:00,1292,1262.77,1391.815
2023-09-17 21:00:00,1255,1219.07,1281.134
2023-09-17 22:00:00,1161,1109.97,1139.998
2023-09-17 23:00:00,1076,995.47,1032.781
2023-09-18 00:00:00,1017,929.47,965.565
2023-09-18 01:00:00,944,898.87,926.19
2023-09-18 02:00:00,914,888.17,909.055
2023-09-18 03:00:00,910,868.77,900.442
2023-09-18 04:00:00,918,874.07,914.61
2023-09-18 05:00:00,971,942.57,990.941
2023-09-18 06:00:00,1157,1126.07,1245.034
2023-09-18 07:00:00,1294,1247.07,1380.542
2023-09-18 08:00:00,1411,1384.37,1474.332
2023-09-18 09:00:00,1456,1440.37,1481.914
2023-09-18 10:00:00,1495,1455.47,1422.501
2023-09-18 11:00:00,1481,1485.77,1402.755
2023-09-18 12:00:00,1459,1475.27,1404.623
2023-09-18 13:00:00,1486,1451.67,1389.055
2023-09-18 14:00:00,1480,1419.77,1397.795
2023-09-18 15:00:00,1472,1424.47,1400.07
2023-09-18 16:00:00,1446,1378.97,1405.922
2023-09-18 17:00:00,1442,1362.77,1425.851
2023-09-18 18:00:00,1439,1357.87,1451.39
2023-09-18 19:00:00,1436,1355.07,1468.979
2023-09-18 20:00:00,1437,1401.97,1514.626
2023-09-18 21:00:00,1388,1318.07,1370.447
2023-09-18 22:00:00,1272,1175.57,1215.861
2023-09-18 23:00:00,1142,1023.07,1091.375
2023-09-19 00:00:00,1058,942.67,1027.514
2023-09-19 01:00:00,1010,904.77,976.362
2023-09-19 02:00:00,985,806.67,958.025
2023-09-19 03:00:00,979,792.47,947.374
2023-09-19 04:00:00,985,797.57,954.651
2023-09-19 05:00:00,1033,860.17,1017.475
2023-09-19 06:00:00,1197,1046.77,1282.866
2023-09-19 07:00:00,1347,1230.57,1397.085
2023-09-19 08:00:00,1442,1368.47,1482.704
2023-09-19 09:00:00,1473,1430.27,1494.149
2023-09-19 10:00:00,1491,1434.47,1461.852
2023-09-19 11:00:00,1485,1400.17,1446.634
2023-09-19 12:00:00,1467,1449.87,1431.875
2023-09-19 13:00:00,1481,1464.87,1438.134
2023-09-19 14:00:00,1447,1419.07,1473.636
2023-09-19 15:00:00,1446,1330.17,1465.746
2023-09-19 16:00:00,1419,1272.67,1487.084
2023-09-19 17:00:00,1403,1356.17,1473.419
2023-09-19 18:00:00,1409,1283.87,1491.239
2023-09-19 19:00:00,1418,1321.97,1516.793
2023-09-19 20:00:00,1426,1374.97,1522.443
2023-09-19 21:00:00,1365,1293.27,1393.172
2023-09-19 22:00:00,1256,1143.77,1230.087
2023-09-19 23:00:00,1142,1038.67,1100.774
2023-09-20 00:00:00,1078,973.17,1047.889
2023-09-20 01:00:00,1011,983.67,1009.361
2023-09-20 02:00:00,980,977.37,1006.67
2023-09-20 03:00:00,972,955.37,997.981
2023-09-20 04:00:00,985,966.67,999.263
2023-09-20 05:00:00,1033,1020.07,1055.665
2023-09-20 06:00:00,1208,1197.07,1293.937
2023-09-20 07:00:00,1354,1319.27,1427.431
2023-09-20 08:00:00,1441,1476.07,1518.896
2023-09-20 09:00:00,1479,1501.17,1508.512
2023-09-20 10:00:00,1475,1532.07,1428.573
2023-09-20 11:00:00,1464,1518.57,1379.67
2023-09-20 12:00:00,1439,1564.17,1366.474
2023-09-20 13:00:00,1429,1563.87,1385.671
2023-09-20 14:00:00,1411,1477.47,1376.039
2023-09-20 15:00:00,1407,1425.17,1424.275
2023-09-20 16:00:00,1405,1390.57,1436.86
2023-09-20 17:00:00,1402,1359.57,1437.998
2023-09-20 18:00:00,1402,1374.47,1466.216
2023-09-20 19:00:00,1413,1409.17,1499.322
2023-09-20 20:00:00,1430,1450.97,1540.15
2023-09-20 21:00:00,1367,1372.87,1397.16
2023-09-20 22:00:00,1246,1217.37,1249.821
2023-09-20 23:00:00,1128,1098.77,1116.752
2023-09-21 00:00:00,1046,1026.37,1041.836
2023-09-21 01:00:00,1000,976.17,1003.55
2023-09-21 02:00:00,976,957.77,979.272
2023-09-21 03:00:00,970,954.67,970.341
2023-09-21 04:00:00,973,961.57,978.577
2023-09-21 05:00:00,1015,1034.77,1038.001
2023-09-21 06:00:00,1183,1204.47,1288.729
2023-09-21 07:00:00,1327,1338.37,1430.067
2023-09-21 08:00:00,1420,1411.47,1496.587
2023-09-21 09:00:00,1458,1497.57,1495.359
2023-09-21 10:00:00,1438,1503.67,1432.141
2023-09-21 11:00:00,1434,1526.97,1394.388
2023-09-21 12:00:00,1419,1497.67,1376.032
2023-09-21 13:00:00,1445,1493.07,1400.655
2023-09-21 14:00:00,1438,1459.87,1397.776
2023-09-21 15:00:00,1427,1458.57,1387.554
2023-09-21 16:00:00,1403,1448.17,1409.96
2023-09-21 17:00:00,1400,1427.07,1438.621
2023-09-21 18:00:00,1408,1378.27,1460.02
2023-09-21 19:00:00,1424,1402.97,1508.365
2023-09-21 20:00:00,1436,1426.17,1539.583
2023-09-21 21:00:00,1382,1351.77,1381.743
2023-09-21 22:00:00,1261,1170.27,1225.503
2023-09-21 23:00:00,1144,1047.67,1106.05
2023-09-22 00:00:00,1082,968.97,1049.849
2023-09-22 01:00:00,0,947.47,1003.807
2023-09-22 02:00:00,978,933.77,983.764
2023-09-22 03:00:00,976,934.97,969.739
2023-09-22 04:00:00,980,933.67,977.588
2023-09-22 05:00:00,1026,995.57,1037.506
2023-09-22 06:00:00,1190,1178.57,1291.25
2023-09-22 07:00:00,1341,1301.17,1421.097
2023-09-22 08:00:00,1432,1331.1,1508.374
2023-09-22 09:00:00,1460,1333.6,1503.901
2023-09-22 10:00:00,1442,1374.7,1466.737
2023-09-22 11:00:00,1434,1482.07,1515.465
2023-09-22 12:00:00,1421,1500.37,1452.785
2023-09-22 13:00:00,1424,1503.57,1452.253
2023-09-22 14:00:00,1432,1458.97,1430.95
2023-09-22 15:00:00,1444,1421.27,1383.692
2023-09-22 16:00:00,1408,1375.47,1415.218
2023-09-22 17:00:00,1422,1355.87,1445.431
2023-09-22 18:00:00,1413,1335.47,1455.887
2023-09-22 19:00:00,1433,1348.97,1480.347
2023-09-22 20:00:00,1419,1373.07,1503.07
2023-09-22 21:00:00,1344,1295.47,1347.169
2023-09-22 22:00:00,1245,1147.57,1210.044
2023-09-22 23:00:00,1158,1102.77,1111.341
2023-09-23 00:00:00,1090,979.97,1052.091
2023-09-23 01:00:00,1012,906.67,998.265
2023-09-23 02:00:00,977,856.97,962.524
2023-09-23 03:00:00,973,841.47,956.699
2023-09-23 04:00:00,965,866.87,947.302
2023-09-23 05:00:00,980,888.17,965.343
2023-09-23 06:00:00,1025,942.17,1078.56
2023-09-23 07:00:00,1089,996.57,1122.729
2023-09-23 08:00:00,1197,1125.07,1216.659
2023-09-23 09:00:00,1256,1213.77,1284.832
2023-09-23 10:00:00,1275,1219.57,1295.76
2023-09-23 11:00:00,1265,1272.47,1285.327
2023-09-23 12:00:00,1262,1358.37,1312.877
2023-09-23 13:00:00,1242,1380.07,1340.417
2023-09-23 14:00:00,1255,1362.97,1316.558
2023-09-23 15:00:00,1246,1281.77,1301.511
2023-09-23 16:00:00,1271,1280.17,1294.88
2023-09-23 17:00:00,1301,1309.37,1316.481
2023-09-23 18:00:00,1298,1291.87,1332.903
2023-09-23 19:00:00,1285,1277.37,1392.988
2023-09-23 20:00:00,1278,1326.17,1369.91
2023-09-23 21:00:00,1234,1221.37,1260.992
2023-09-23 22:00:00,1176,1122.27,1148.403
2023-09-23 23:00:00,1090,1051.47,1053.012
2023-09-24 00:00:00,1015,964.37,994.176
2023-09-24 01:00:00,965,914.47,978.165
2023-09-24 02:00:00,935,884.57,959.875
2023-09-24 03:00:00,919,869.67,942.717
2023-09-24 04:00:00,925,869.47,940.259
2023-09-24 05:00:00,947,888.07,955.774
2023-09-24 06:00:00,987,922.97,1041.785
2023-09-24 07:00:00,1038,965.87,1074.093
2023-09-24 08:00:00,1134,1080.27,1182.173
2023-09-24 09:00:00,1213,1154.27,1279.343
2023-09-24 10:00:00,1238,1156.17,1302.978
2023-09-24 11:00:00,1236,1177.47,1277.418
2023-09-24 12:00:00,1226,1187.47,1239.806
2023-09-24 13:00:00,1208,1370.57,1223.063
2023-09-24 14:00:00,1195,1348.87,1185.214
2023-09-24 15:00:00,1211,1247.77,1197.135
2023-09-24 16:00:00,1244,1249.87,1238.568
2023-09-24 17:00:00,1238,1226.77,1301.697
2023-09-24 18:00:00,1246,1196.07,1329.23
2023-09-24 19:00:00,1299,1248.37,1402.232
2023-09-24 20:00:00,1329,1289.57,1444.752
2023-09-24 21:00:00,1267,1199.87,1467.625
2023-09-24 22:00:00,1198,1074.57,1333.43
2023-09-24 23:00:00,1095,974.67,1229.337
2023-09-25 00:00:00,1065,910.27,1168.68
2023-09-25 01:00:00,1015,891.47,1131.863
2023-09-25 02:00:00,981,877.57,1115.991
2023-09-25 03:00:00,972,861.97,1107.282
2023-09-25 04:00:00,998,874.37,1122.026
2023-09-25 05:00:00,1055,957.27,1179.486
2023-09-25 06:00:00,1263,1176.07,1256.024
2023-09-25 07:00:00,1405,1295.17,1385.919
2023-09-25 08:00:00,1510,1448.37,1474.124
2023-09-25 09:00:00,1522,1488.27,1483.573
2023-09-25 10:00:00,1460,1492.27,1423.899
2023-09-25 11:00:00,1445,1519.27,1407.97
2023-09-25 12:00:00,1415,1474.07,1393.475
2023-09-25 13:00:00,1406,1534.77,1391.762
2023-09-25 14:00:00,1383,1492.97,1372.498
2023-09-25 15:00:00,1373,1459.87,1346.404
2023-09-25 16:00:00,1373,1420.37,1374.123
2023-09-25 17:00:00,1385,1384.77,1405.693
2023-09-25 18:00:00,1393,1384.07,1470.359
2023-09-25 19:00:00,1414,1393.27,1482.597
2023-09-25 20:00:00,1422,1415.67,1515.985
2023-09-25 21:00:00,1368,1326.37,1549.395
2023-09-25 22:00:00,1253,1199.37,1394.602
2023-09-25 23:00:00,1128,1081.97,1272.412
2023-09-26 00:00:00,1055,1000.57,1214.056
2023-09-26 01:00:00,1045,1013.87,1179.33
2023-09-26 02:00:00,1025,991.17,1158.059
2023-09-26 03:00:00,1013,989.97,1152.999
2023-09-26 04:00:00,1033,996.17,1166.44
2023-09-26 05:00:00,1085,1026.57,1222.81
2023-09-26 06:00:00,1267,1215.17,1277.977
2023-09-26 07:00:00,1413,1341.37,1434.52
2023-09-26 08:00:00,1502,1463.77,1502.622
2023-09-26 09:00:00,1534,1534.37,1504.43
2023-09-26 10:00:00,1464,1512.17,1474.746
2023-09-26 11:00:00,1470,1514.37,1417.561
2023-09-26 12:00:00,1447,1557.77,1408.489
2023-09-26 13:00:00,1428,1529.67,1425.126
2023-09-26 14:00:00,1414,1515.17,1396.781
2023-09-26 15:00:00,1394,1461.67,1431.864
2023-09-26 16:00:00,1383,1422.17,1428.175
2023-09-26 17:00:00,1385,1419.67,1446.139
2023-09-26 18:00:00,1376,1382.67,1460.087
2023-09-26 19:00:00,1422,1457.17,1510.45
2023-09-26 20:00:00,1429,1466.97,1520.158
2023-09-26 21:00:00,1360,1369.17,1385.259
2023-09-26 22:00:00,1239,1185.17,1231.318
2023-09-26 23:00:00,1119,1113.07,1107.367
2023-09-27 00:00:00,1054,1049.27,1044.913
2023-09-27 01:00:00,1001,1000.87,1015.281
2023-09-27 02:00:00,978,952.87,995.278
2023-09-27 03:00:00,981,957.67,985.11
2023-09-27 04:00:00,984,957.47,996.172
2023-09-27 05:00:00,1032,1032.57,1055.103
2023-09-27 06:00:00,1204,1190.67,1316.613
2023-09-27 07:00:00,1346,1318.27,1464.569
2023-09-27 08:00:00,1438,1428.77,1519.46
2023-09-27 09:00:00,1470,1457.57,1534.359
2023-09-27 10:00:00,1472,1475.67,1474.272
2023-09-27 11:00:00,1462,1516.67,1414.533
2023-09-27 12:00:00,1456,1573.67,1373.488
2023-09-27 13:00:00,1448,1572.87,1398.175
2023-09-27 14:00:00,1431,1533.87,1380.654
2023-09-27 15:00:00,1412,1474.07,1390.628
2023-09-27 16:00:00,1399,1437.47,1422.328
2023-09-27 17:00:00,1406,1418.47,1447.243
2023-09-27 18:00:00,1406,1366.17,1453.134
2023-09-27 19:00:00,1436,1424.47,1499.827
2023-09-27 20:00:00,1446,1446.57,1507.366
2023-09-27 21:00:00,1384,1340.27,1392.78
2023-09-27 22:00:00,1255,1211.77,1256.079
2023-09-27 23:00:00,1141,1093.67,1126.116
2023-09-28 00:00:00,1066,1022.97,1054.342
2023-09-28 01:00:00,1017,952.37,1010.525
2023-09-28 02:00:00,1000,931.57,987.687
2023-09-28 03:00:00,992,927.57,982.912
2023-09-28 04:00:00,994,941.77,990.582
2023-09-28 05:00:00,1036,1004.37,1059.844
2023-09-28 06:00:00,1206,1187.07,1287.075
2023-09-28 07:00:00,1357,1299.67,1423.699
2023-09-28 08:00:00,1445,1433.07,1504.966
2023-09-28 09:00:00,1479,1456.77,1510.069
2023-09-28 10:00:00,1465,1513.17,1451.631
2023-09-28 11:00:00,1455,1487.17,1401.483
2023-09-28 12:00:00,1452,1511.37,1384.366
2023-09-28 13:00:00,1452,1525.77,1419.58
2023-09-28 14:00:00,1428,1506.07,1396.091
2023-09-28 15:00:00,1411,1475.77,1433.982
2023-09-28 16:00:00,1398,1428.37,1457.269
2023-09-28 17:00:00,1421,1391.17,1472.01
2023-09-28 18:00:00,1406,1330.87,1478.125
2023-09-28 19:00:00,1450,1404.67,1531.568
2023-09-28 20:00:00,1450,1386.17,1545.447
2023-09-28 21:00:00,1384,1339.37,1396.638
2023-09-28 22:00:00,1255,1195.27,1247.501
2023-09-28 23:00:00,1147,1073.17,1114.692
2023-09-29 00:00:00,1068,1024.07,1053.824
2023-09-29 01:00:00,1005,974.67,1012.882
2023-09-29 02:00:00,980,966.07,988.934
2023-09-29 03:00:00,974,934.77,983.173
2023-09-29 04:00:00,982,939.47,993.299
2023-09-29 05:00:00,1029,1003.27,1078.045
2023-09-29 06:00:00,1208,1165.97,1340.74
2023-09-29 07:00:00,1355,1274.77,1486.406
2023-09-29 08:00:00,1447,1394.87,1515.43
2023-09-29 09:00:00,1481,1414.77,1495.913
2023-09-29 10:00:00,1461,1467.47,1462.9
2023-09-29 11:00:00,1471,1510.87,1421.925
2023-09-29 12:00:00,1448,1544.37,1400.611
2023-09-29 13:00:00,1441,1586.67,1386.788
2023-09-29 14:00:00,1427,1541.77,1356.145
2023-09-29 15:00:00,1406,1457.47,1342.69
2023-09-29 16:00:00,1378,1379.57,1351.732
2023-09-29 17:00:00,1389,1360.17,1382.473
2023-09-29 18:00:00,1371,1294.07,1450.162
2023-09-29 19:00:00,1386,1337.87,1491.064
2023-09-29 20:00:00,1378,1356.87,1474.718
2023-09-29 21:00:00,1293,1287.07,1326.61
2023-09-29 22:00:00,1223,1179.27,1213.446
2023-09-29 23:00:00,1128,1094.07,1106.213
2023-09-30 00:00:00,1062,1004.37,1033.666
2023-09-30 01:00:00,995,928.67,988.214
2023-09-30 02:00:00,970,904.27,964.718
2023-09-30 03:00:00,959,893.67,955.96
2023-09-30 04:00:00,956,884.57,950.116
2023-09-30 05:00:00,970,905.57,972.158
2023-09-30 06:00:00,1023,956.77,1079.417
2023-09-30 07:00:00,1087,1030.17,1131.353
2023-09-30 08:00:00,1196,1149.67,1240.655
2023-09-30 09:00:00,1261,1238.57,1315.755
2023-09-30 10:00:00,1282,1265.77,1350.112
2023-09-30 11:00:00,1284,1240.97,1330.933
2023-09-30 12:00:00,1297,1348.17,1320.18
2023-09-30 13:00:00,1305,1310.97,1310.601
2023-09-30 14:00:00,1282,1302.17,1294.252
2023-09-30 15:00:00,1227,1225.47,1275.533
2023-09-30 16:00:00,1232,1214.77,1283.576
2023-09-30 17:00:00,1262,1201.07,1285.329
2023-09-30 18:00:00,1271,1159.27,1293.847
2023-09-30 19:00:00,1307,1216.67,1366.376
2023-09-30 20:00:00,1289,1236.77,1357.396
2023-09-30 21:00:00,1221,1180.67,1229.348
2023-09-30 22:00:00,1146,1079.57,1137.729
2023-09-30 23:00:00,1076,999.67,1055.543
2023-10-01 00:00:00,1001,981.47,985.263
2023-10-01 01:00:00,955,933.07,942.793
2023-10-01 02:00:00,927,913.77,930.029
2023-10-01 03:00:00,924,862.77,915.661
2023-10-01 04:00:00,919,860.27,897.492
2023-10-01 05:00:00,935,880.67,916.763
2023-10-01 06:00:00,985,925.67,1000.33
2023-10-01 07:00:00,1033,951.27,1041.925
2023-10-01 08:00:00,1139,1057.07,1157.981
2023-10-01 09:00:00,1213,1155.87,1229.972
2023-10-01 10:00:00,1235,1169.17,1256.403
2023-10-01 11:00:00,1220,1225.07,1234.184
2023-10-01 12:00:00,1207,1273.37,1224.124
2023-10-01 13:00:00,1197,1301.57,1212.746
2023-10-01 14:00:00,1185,1290.67,1203.619
2023-10-01 15:00:00,1199,1212.47,1186.849
2023-10-01 16:00:00,1216,1228.87,1233.236
2023-10-01 17:00:00,1236,1202.47,1270.261
2023-10-01 18:00:00,1252,1284.77,1319.47
2023-10-01 19:00:00,1285,1270.87,1374.488
2023-10-01 20:00:00,1311,1283.27,1369.916
2023-10-01 21:00:00,1302,1352.67,1236.952
2023-10-01 22:00:00,1176,1123.37,1108.286
2023-10-01 23:00:00,1079,1160.27,1007.76
2023-10-02 00:00:00,1011,973.17,947.625
2023-10-02 01:00:00,962,918.57,913.365
2023-10-02 02:00:00,939,900.37,897.567
2023-10-02 03:00:00,933,900.57,889.788
2023-10-02 04:00:00,939,909.57,903.664
2023-10-02 05:00:00,993,972.47,978.316
2023-10-02 06:00:00,1180,1170.07,1232.295
2023-10-02 07:00:00,1329,1283.67,1386.568
2023-10-02 08:00:00,1445,1403.11,1491.14
2023-10-02 09:00:00,1470,1252.67,1512.681
2023-10-02 10:00:00,1445,1216.27,1481.381
2023-10-02 11:00:00,1430,1249.31,1441.486
2023-10-02 12:00:00,1427,1473.804,1400.371
2023-10-02 13:00:00,1440,1417.77,1430.937
2023-10-02 14:00:00,1440,1379.47,1428.865
2023-10-02 15:00:00,1403,1340.37,1406.062
2023-10-02 16:00:00,1390,1309.67,1407.472
2023-10-02 17:00:00,1408,1277.77,1422.08
2023-10-02 18:00:00,1400.6,1318.201,1458.146
2023-10-02 19:00:00,1430.1,1368.156,1527.257
2023-10-02 20:00:00,1422,1358.159,1499.009
2023-10-02 21:00:00,1376.3,1268.521,1349.273
2023-10-02 22:00:00,1247.7,1142.702,1215.636
2023-10-02 23:00:00,1126.2,1006.929,1095.052
2023-10-03 00:00:00,1043.1,958.739,1032.031
2023-10-03 01:00:00,1000.1,919.482,994.667
2023-10-03 02:00:00,979.1,896.218,973.694
2023-10-03 03:00:00,973.5,890.723,965.098
2023-10-03 04:00:00,976.8,909.901,971.844
2023-10-03 05:00:00,1025.2,971.091,1042.397
2023-10-03 06:00:00,1205.9,1158.351,1273.634
2023-10-03 07:00:00,1361.2,1280.295,1431.656
2023-10-03 08:00:00,1450.7,1365.773,1529.163
2023-10-03 09:00:00,1484.9,1404.805,1541.407
2023-10-03 10:00:00,1479,1465.87,1490.02
2023-10-03 11:00:00,1457,1412.87,1454.392
2023-10-03 12:00:00,1427,1418.47,1398.48
2023-10-03 13:00:00,1440,1464.67,1382.214
2023-10-03 14:00:00,1427,1505.07,1372.207
2023-10-03 15:00:00,1430,1435.57,1405.808
2023-10-03 16:00:00,1406,1380.17,1446.112
2023-10-03 17:00:00,1392,1374.77,1448.849
2023-10-03 18:00:00,1394,1315.07,1466.447
2023-10-03 19:00:00,1436,1369.67,1529.086
2023-10-03 20:00:00,1431,1368.17,1501.828
2023-10-03 21:00:00,1365,1301.57,1347.494
2023-10-03 22:00:00,1251,1174.17,1220.614
2023-10-03 23:00:00,1141,1076.07,1110.465
2023-10-04 00:00:00,1058,1082.37,1032.784
2023-10-04 01:00:00,1002,1039.77,977.332
2023-10-04 02:00:00,989,1052.27,953.37
2023-10-04 03:00:00,987,982.87,944.201
2023-10-04 04:00:00,984,987.47,950.554
2023-10-04 05:00:00,1026,1051.97,1007.789
2023-10-04 06:00:00,1204,1225.27,1273.526
2023-10-04 07:00:00,1358,1309.27,1435.665
2023-10-04 08:00:00,1450,1420.67,1510.079
2023-10-04 09:00:00,1473,1485.37,1503.639
2023-10-04 10:00:00,1476,1456.17,1476.557
2023-10-04 11:00:00,1460,1492.77,1463.967
2023-10-04 12:00:00,1434,1537.77,1458.262
2023-10-04 13:00:00,1442,1561.17,1489.975
2023-10-04 14:00:00,1433,1519.27,1499.711
2023-10-04 15:00:00,1428,1447.77,1469.601
2023-10-04 16:00:00,1421,1405.07,1452.171
2023-10-04 17:00:00,1444,1379.67,1456.322
2023-10-04 18:00:00,1442,1344.67,1479.23
2023-10-04 19:00:00,1453,1399.57,1539.509
2023-10-04 20:00:00,1420,1375.67,1510.793
2023-10-04 21:00:00,1356,1293.57,1357.845
2023-10-04 22:00:00,1237,1168.07,1221.528
2023-10-04 23:00:00,1131,1061.97,1104.807
2023-10-05 00:00:00,1044,1041.47,1032.137
2023-10-05 01:00:00,990,991.77,986.979
2023-10-05 02:00:00,977,931.07,962.977
2023-10-05 03:00:00,974,906.27,957.763
2023-10-05 04:00:00,973,924.07,970.384
2023-10-05 05:00:00,1014,972.27,1042.731
2023-10-05 06:00:00,1203,1168.57,1288.472
2023-10-05 07:00:00,1361,1290.27,1431.221
2023-10-05 08:00:00,1459,1356.47,1550.762
2023-10-05 09:00:00,1486,1396.67,1581.893
2023-10-05 10:00:00,1471,1382.57,1563.292
2023-10-05 11:00:00,1459,1391.37,1542.844
2023-10-05 12:00:00,1464,1416.77,1516.452
2023-10-05 13:00:00,1499,1439.27,1549.818
2023-10-05 14:00:00,1510,1382.87,1535.171
2023-10-05 15:00:00,1483,1369.3,1535.512
2023-10-05 16:00:00,1433,1359.6,1504.854
2023-10-05 17:00:00,1439,1330.5,1479.325
2023-10-05 18:00:00,1428,1346.17,1486.611
2023-10-05 19:00:00,1446,1398.37,1531.292
2023-10-05 20:00:00,1424,1390.17,1495.204
2023-10-05 21:00:00,1358,1297.47,1341.548
2023-10-05 22:00:00,1227,1156.57,1201.474
2023-10-05 23:00:00,1111,1043.07,1094.345
2023-10-06 00:00:00,1030,1017.07,1026.892
2023-10-06 01:00:00,973,887.87,988.154
2023-10-06 02:00:00,956,863.67,963.836
2023-10-06 03:00:00,957,867.57,957.921
2023-10-06 04:00:00,963,878.87,973.604
2023-10-06 05:00:00,1017,951.17,1046.495
2023-10-06 06:00:00,1229,1127.17,1291.881
2023-10-06 07:00:00,1402,1260.07,1449.888
2023-10-06 08:00:00,1488,1353.07,1538.595
2023-10-06 09:00:00,1498,1401.27,1537.706
2023-10-06 10:00:00,1459,1414.97,1476.802
2023-10-06 11:00:00,1444,1432.07,1425.094
2023-10-06 12:00:00,1427,1453.37,1403.168
2023-10-06 13:00:00,1429,1420.47,1420.251
2023-10-06 14:00:00,1399,1408.57,1408.233
2023-10-06 15:00:00,1393,1325.27,1400.898
2023-10-06 16:00:00,1377,1299.07,1426.256
2023-10-06 17:00:00,1406,1307.57,1472.127
